Client_ID,Industry,Contract_Length,Renewal_Status,Monthly_Marketing_Spend,Campaign_Count,Leads,Conversions,Conversion_Rate,Website_Visits,Social_Engagement,Campaign_Performance,Ad_Spend,ROAS,Client_Feedback_Score,Complaint_Count,Avg_Response_Time,Monthly_Revenue,Client_Lifetime_Value,Performance_Change_3M,Churn
CL10699,Healthcare,24,Renewed,14743.96,11,8934,1406,15.74,22076,19219,93.69,10279.75,3.18,7.16,2,20.54,33806.71,511874.24,17.72,0
CL10700,Finance,12,Renewed,42309.42,15,6094,910,14.93,3820,4591,92.98,20107.04,2.6,7.15,4,40.97,150022.04,2583272.23,27.33,0
CL10701,Healthcare,24,Not Renewed,57570.26,15,7316,230,3.14,11250,14019,49.77,28390.33,2.58,6.79,10,11.8,154924.63,3565509.85,-0.94,1
CL10702,Retail,6,Renewed,52797.58,6,8957,750,8.37,37966,14268,73.41,37491.58,1.94,6.04,9,12.27,100713.27,1588728.04,11.82,1
CL10703,E-commerce,6,Renewed,23416.99,19,3526,107,3.03,27072,8693,57.92,13464.66,2.83,7.93,2,18.51,79197.85,1728947.54,-9.46,0
CL10704,Retail,12,Renewed,86587.59,15,3883,159,4.09,18448,17458,67.97,51018.45,2.21,7.14,7,11.83,268391.96,7374396.44,-6.25,0
CL10705,Technology,12,Pending,69309.37,3,5527,653,11.81,39326,16707,78.72,44685.33,3.44,6.19,9,27.37,179091.37,4574389.72,11.47,1
CL10706,Technology,24,Not Renewed,84601.3,13,7111,1141,16.05,24015,4713,83.97,71186.19,3.2,6.83,7,7.32,211638.98,3469914.97,6.15,0
CL10707,Education,24,Renewed,86582.61,7,8152,355,4.35,28367,11526,60.28,72398.38,2.89,8.66,1,16.05,178688.83,2561433.65,0.38,0
CL10708,Retail,12,Not Renewed,76093.81,5,3801,361,9.5,1226,16709,76.23,46912.17,2.61,6.9,3,43.93,291524.51,4163328.54,17.87,0
CL10709,Retail,12,Renewed,46725.01,14,9361,1556,16.62,26320,8283,87.91,25988.44,2.69,5.98,9,20.23,134400.67,2105924.81,17.55,0
CL10710,Retail,36,Not Renewed,63001.94,5,2449,370,15.11,7197,17825,85.43,35976.43,2.48,6.92,0,36.17,127412.65,2402667.96,3.85,0
CL10711,Travel,12,Pending,20234.71,15,7111,751,10.56,45178,8501,67.29,11281.1,3.08,7.02,3,6.33,74131.99,1272486.33,-2.47,0
CL10712,Healthcare,12,Pending,68996.31,17,7155,1035,14.47,42525,3827,90.97,45737.54,3.45,6.4,10,12.64,169128.88,1847917.1,25.1,0
CL10713,E-commerce,12,Renewed,22029.06,5,1312,139,10.59,13463,13803,72.83,15260.5,3.06,7.12,3,38.95,50683.4,587726.17,9.27,0
CL10714,Education,24,Not Renewed,70925.21,2,7065,350,4.95,49934,19287,64.47,45783.06,2.73,6.39,9,36.86,173862.27,2702593.61,4.06,1
CL10715,Retail,24,Pending,26811.83,14,9444,419,4.44,1581,10318,64.65,16440.95,2.83,7.18,8,19.15,81478.46,1659342.26,13.91,0
CL10716,Retail,12,Renewed,16167.37,5,6804,369,5.42,20769,493,57.45,8641.69,2.37,7.08,2,45.86,32159.28,676586.45,-2.49,1
CL10717,Finance,6,Not Renewed,20702.03,19,7533,598,7.94,11276,16092,65.58,13311.45,2.79,8.01,1,43.8,59465.34,1111797.03,2.95,0
CL10718,Education,24,Renewed,5189.25,7,2611,442,16.93,32316,9135,82.24,3043.19,2.73,5.58,8,46.23,19343.82,469147.01,18.92,0
CL10719,Retail,24,Not Renewed,73280.26,4,243,36,14.81,14696,9816,79.87,48851.42,2.85,6.43,8,21.11,165746.75,4014298.99,1.02,1
CL10720,Education,12,Renewed,74578.1,14,7467,688,9.21,42612,8895,79.13,53701.88,4.02,8.44,0,10.28,192077.04,3343639.54,6.33,0
CL10721,Healthcare,36,Pending,53918.67,17,3328,338,10.16,16458,681,64.06,37922.34,2.64,7.81,5,30.45,145994.9,1567649.12,-6.57,0
CL10722,Finance,12,Renewed,20329.47,6,4682,310,6.62,23869,14430,56.4,12909.13,1.76,5.29,9,33.18,62814.25,1235169.67,-0.78,0
CL10723,Education,12,Renewed,12937.66,5,6131,823,13.42,12189,10231,86.31,8699.55,2.97,7.12,7,6.9,49144.21,805587.59,7.56,0
CL10724,E-commerce,36,Renewed,6817.25,9,4343,649,14.94,17831,232,94.8,3844.54,2.94,7.03,2,37.96,18198.77,200810.79,25.37,1
CL10725,E-commerce,12,Renewed,20746.08,20,9649,599,6.21,38028,19322,60.64,9536.89,2.6,6.39,10,1.85,40665.32,1203692.6,-4.79,0
CL10726,Technology,24,Renewed,89631.28,15,2813,89,3.16,13936,15084,50.82,62742.59,2.02,6.26,8,23.69,233552.11,3768274.21,-12.78,0
CL10727,Finance,12,Renewed,27946.0,8,4285,521,12.16,566,3485,88.05,15399.01,3.08,8.21,1,16.56,62513.42,1360764.15,23.43,1
CL10728,Finance,12,Renewed,38655.78,15,9649,1083,11.22,31225,3870,77.43,27738.67,2.66,7.55,5,35.79,125558.68,2358347.96,-1.96,0
CL10729,Technology,36,Renewed,15007.82,7,7428,649,8.74,25712,2368,63.04,11237.91,2.67,9.45,0,15.7,29245.01,325854.4,-5.28,0
CL10730,Education,12,Renewed,26124.32,13,4733,591,12.49,33832,1075,88.09,21327.14,2.94,6.84,6,39.86,65758.72,606424.27,35.0,0
CL10731,Finance,24,Pending,54326.33,17,3292,363,11.03,25901,7705,82.05,45267.37,3.15,7.1,2,28.96,165867.88,3610434.06,26.74,0
CL10732,E-commerce,12,Renewed,62736.5,18,400,26,6.5,13893,7313,72.71,28495.57,3.5,6.43,6,38.31,150313.8,2019387.91,-9.12,0
CL10733,E-commerce,12,Not Renewed,28308.47,14,823,71,8.63,4170,11555,65.58,23953.2,2.25,7.1,3,47.5,86868.15,1160592.19,-3.65,0
CL10734,Retail,6,Not Renewed,10484.56,15,5794,529,9.13,26101,2935,75.7,7582.51,3.14,5.99,8,32.92,22245.07,646296.61,7.99,1
CL10735,Healthcare,24,Pending,42148.12,8,3110,502,16.14,2751,2838,95.0,29815.99,2.45,6.59,4,47.29,162554.51,2951829.41,9.71,0
CL10736,Finance,12,Renewed,27249.32,15,5655,984,17.4,46217,9649,95.0,12428.01,3.23,8.26,2,2.36,66077.57,571397.43,35.0,0
CL10737,Education,24,Not Renewed,25857.62,16,167,27,16.17,34072,4234,95.0,20543.71,3.39,7.26,7,16.89,99213.75,1535485.54,21.24,0
CL10738,Technology,12,Renewed,96186.97,13,2606,356,13.66,27527,6933,93.52,48881.89,3.02,7.84,5,6.07,241554.68,5038544.12,18.48,0
CL10739,Technology,36,Renewed,63548.55,18,1637,189,11.55,32346,8453,83.17,49881.29,2.42,7.91,1,13.33,224840.96,3423986.78,15.77,0
CL10740,Education,12,Renewed,57903.45,10,497,66,13.28,21515,15790,77.74,26417.0,2.91,7.68,2,40.43,134975.82,1159542.58,11.84,1
CL10741,Travel,24,Pending,44498.63,16,5780,986,17.06,10083,2009,95.0,31522.19,3.85,8.15,7,2.52,146116.2,2597193.22,14.17,1
CL10742,Real Estate,24,Renewed,45749.71,13,9455,603,6.38,23604,14596,57.76,28544.19,2.43,5.35,9,25.45,116011.39,1198390.63,5.45,0
CL10743,Healthcare,24,Renewed,56385.98,3,4925,532,10.8,12724,12162,71.49,29901.86,2.98,6.55,6,27.66,163621.45,3537744.54,5.84,0
CL10744,Technology,24,Not Renewed,71160.83,6,8847,1167,13.19,39284,9950,84.19,35084.04,3.47,5.85,9,27.37,230437.69,4984578.36,23.9,1
CL10745,Finance,24,Not Renewed,71703.88,14,6148,801,13.03,31336,2063,59.95,44890.29,3.4,7.16,5,23.34,221792.01,1958578.94,-8.14,1
CL10746,Healthcare,24,Renewed,21310.92,9,3761,241,6.41,29799,5253,65.94,10641.02,2.3,6.84,0,38.16,64679.07,931033.08,-13.71,1
CL10747,Finance,12,Renewed,52510.71,15,3041,353,11.61,13536,10581,81.37,33847.28,2.68,7.61,8,7.28,104972.82,1795150.46,22.96,0
CL10748,Travel,6,Not Renewed,44136.02,16,7167,1063,14.83,20433,1066,79.72,30899.05,2.87,8.0,2,15.6,105841.84,2128035.94,16.23,0
CL10749,E-commerce,36,Renewed,87700.06,12,5191,512,9.86,12892,989,76.13,68489.68,3.11,7.34,4,29.94,271528.24,3940796.72,17.14,0
CL10750,Healthcare,18,Renewed,64984.8,2,1701,252,14.81,8438,19545,84.05,46883.92,2.26,6.74,6,33.47,124694.85,1786929.98,23.17,0
CL10751,Retail,24,Renewed,55587.89,4,1580,128,8.1,4641,6561,66.89,26464.28,2.92,6.7,6,19.99,130374.33,3862513.37,1.48,0
CL10752,Technology,12,Not Renewed,15962.49,18,6330,1079,17.05,23850,6266,95.0,9146.08,3.36,7.69,2,42.14,37105.32,331015.87,18.06,0
CL10753,Healthcare,12,Pending,62535.6,20,9394,1012,10.77,10046,16106,85.08,35344.59,2.9,7.63,3,20.53,147958.96,4403110.56,13.32,0
CL10754,Healthcare,12,Not Renewed,16134.37,15,3376,396,11.73,5835,11481,84.05,13165.86,3.22,5.18,9,19.93,48867.51,442277.49,17.75,1
CL10755,Healthcare,24,Not Renewed,37034.62,9,6547,196,2.99,5577,16444,48.46,29520.77,2.59,7.35,6,2.7,115599.68,1658105.33,-9.36,0
CL10756,Real Estate,12,Renewed,18569.99,14,5599,288,5.14,46515,11040,62.63,11105.95,2.95,6.43,7,26.9,69793.65,1316391.91,-16.29,0
CL10757,Healthcare,12,Renewed,70747.0,4,6373,785,12.32,6111,11358,85.49,33849.76,3.1,8.11,1,34.31,186084.47,2075318.88,13.4,0
CL10758,Finance,12,Renewed,24593.95,6,1399,126,9.01,41357,7380,68.12,19863.13,2.83,8.37,8,6.38,94630.79,1037779.91,13.5,0
CL10759,E-commerce,6,Renewed,42226.64,10,5918,614,10.38,36160,1167,85.33,34004.1,3.2,7.3,6,15.36,138098.98,1883515.37,14.22,0
CL10760,Travel,18,Renewed,90089.1,7,6801,236,3.47,6077,11215,60.81,71341.42,2.98,7.48,7,37.72,343650.41,10109218.42,14.86,1
CL10761,Education,12,Pending,24410.06,3,5094,786,15.43,20502,9118,95.0,19235.92,3.44,6.87,5,18.2,89030.8,1456772.78,13.31,1
CL10762,Healthcare,24,Renewed,53241.48,14,7589,1113,14.67,39951,15853,79.1,34186.44,3.18,7.05,5,12.36,175933.73,3598176.67,12.66,0
CL10763,Technology,12,Not Renewed,44830.81,6,9827,528,5.37,34775,14278,59.44,23355.63,2.83,6.09,8,32.59,115576.77,2715408.12,-11.77,1
CL10764,Healthcare,12,Renewed,6721.78,9,8369,1032,12.33,49603,15287,78.55,4308.63,3.63,8.12,3,10.25,15907.64,387015.07,2.64,0
CL10765,Technology,6,Renewed,80312.02,2,2931,445,15.18,29147,4707,87.89,52029.27,2.95,5.17,10,43.1,187045.23,4327647.02,9.25,0
CL10766,Finance,6,Pending,11559.36,13,2821,351,12.44,35331,4085,75.48,7467.03,3.45,5.56,10,5.96,44631.36,687877.28,25.01,0
CL10767,Technology,12,Renewed,50054.23,12,1632,119,7.29,35268,10384,56.17,33311.54,3.31,7.08,4,34.21,194179.49,2030731.48,-8.2,1
CL10768,Retail,12,Pending,58264.44,8,8529,1081,12.67,31462,19663,82.12,32223.89,2.84,5.8,8,24.48,195792.5,2779815.41,6.36,0
CL10769,Education,18,Renewed,64700.51,16,5353,308,5.75,48834,14654,62.41,38593.63,2.51,8.37,0,41.89,239721.58,3026843.33,-1.83,0
CL10770,E-commerce,12,Renewed,70420.0,12,2096,156,7.44,30083,4638,64.51,43919.17,2.48,8.32,3,6.93,266596.78,2932058.23,-2.12,0
CL10771,Technology,24,Renewed,29060.88,17,5411,337,6.23,1794,18846,61.68,14601.6,2.8,6.24,6,32.86,84273.07,719601.69,4.17,0
CL10772,Technology,24,Renewed,5947.98,4,377,42,11.14,15596,18708,75.12,3759.99,2.22,6.15,10,27.89,18909.0,540532.08,-9.23,1
CL10773,E-commerce,24,Renewed,73727.15,15,3189,133,4.17,37333,6471,53.14,57078.66,2.21,6.15,8,23.56,204440.33,5778047.27,-15.94,0
CL10774,Education,6,Pending,55887.38,4,623,106,17.01,47358,1826,87.57,43660.55,3.05,5.97,10,24.1,155039.22,1412279.25,22.57,1
CL10775,Healthcare,12,Not Renewed,84431.18,2,4375,336,7.68,27828,5891,59.1,51893.56,2.39,5.92,9,34.93,163320.05,1928460.38,-8.04,1
CL10776,Technology,12,Renewed,83031.89,16,5465,322,5.89,24898,8558,61.06,54595.4,2.43,6.39,5,45.07,230447.2,2550822.45,-8.8,1
CL10777,E-commerce,12,Pending,85115.99,2,3222,329,10.21,18206,17321,73.7,39447.87,2.67,7.58,7,5.29,274941.13,3900563.57,-0.31,0
CL10778,Retail,36,Renewed,51083.99,18,8267,562,6.8,22840,15838,72.86,36768.88,3.09,6.38,8,1.92,141303.72,1764814.95,11.29,0
CL10779,Retail,12,Pending,36694.7,3,5290,571,10.79,19325,17170,70.88,22451.37,2.96,6.14,9,38.87,135220.74,3895544.26,9.56,1
CL10780,Finance,12,Renewed,80198.03,7,4675,369,7.89,17982,16840,73.95,50379.69,3.44,8.16,3,6.08,204940.45,2019022.0,13.93,0
CL10781,E-commerce,18,Renewed,47872.94,9,7827,356,4.55,9818,9163,52.72,38272.94,2.64,6.84,0,47.37,104291.18,1319988.25,-17.9,0
CL10782,Finance,24,Renewed,22427.01,17,1897,126,6.64,41756,10265,56.91,14235.18,2.08,6.07,7,30.11,79906.47,781158.67,-15.44,0
CL10783,Retail,18,Renewed,86222.53,20,2231,207,9.28,44509,14639,65.85,39531.04,2.6,7.19,1,31.59,278491.0,8234554.91,9.69,1
CL10784,Education,6,Renewed,88843.19,2,7422,220,2.96,43685,15672,45.57,48063.84,2.12,6.14,10,10.35,208165.81,5871336.9,-11.96,0
CL10785,Healthcare,12,Renewed,49299.43,4,6600,953,14.44,16074,4747,73.31,31563.87,2.92,8.52,0,12.29,147238.15,3499246.41,0.97,0
CL10786,E-commerce,18,Renewed,12191.47,4,915,111,12.13,48570,10102,90.87,7555.77,3.6,6.17,6,31.99,32902.7,571566.18,16.85,1
CL10787,Travel,6,Not Renewed,41843.48,6,8734,1032,11.82,15150,10933,65.8,33229.92,2.73,6.26,9,43.76,161940.23,1973066.64,-9.31,1
CL10788,Retail,12,Renewed,81336.08,13,6766,742,10.97,46618,10520,83.54,54239.37,3.12,6.44,8,47.17,255567.0,3289856.22,8.74,0
CL10789,Retail,6,Renewed,90668.53,13,242,28,11.57,29430,6742,78.3,65812.14,2.94,7.02,10,10.31,200747.47,3562641.3,10.58,0
CL10790,Travel,6,Renewed,24329.91,14,1510,257,17.02,20671,19875,94.02,15515.9,3.57,5.36,8,7.3,70896.0,1765374.12,23.15,0
CL10791,Real Estate,12,Renewed,11362.49,10,634,17,2.68,35364,10642,48.86,7111.35,2.09,9.34,2,3.65,41675.74,576127.47,-12.0,0
CL10792,Retail,12,Renewed,88348.29,8,3464,112,3.23,12301,4457,58.15,55528.2,1.98,6.75,5,41.81,288657.87,4282938.65,-6.31,0
CL10793,Technology,18,Renewed,41993.47,5,1132,62,5.48,22872,15699,54.05,25799.47,2.63,7.13,6,14.85,152131.49,3225001.14,-1.8,0
CL10794,Education,24,Renewed,56467.29,20,3442,175,5.08,17059,13301,71.16,37575.22,2.91,6.74,9,1.09,135080.88,1787126.25,3.5,1
CL10795,E-commerce,24,Renewed,96966.25,20,9702,515,5.31,32834,2839,72.31,53348.64,3.27,6.03,8,11.52,359074.0,7487701.78,1.54,0
CL10796,Travel,12,Renewed,11323.65,7,6185,799,12.92,40437,13331,78.81,9131.64,2.1,8.35,1,17.0,39501.3,652438.22,3.57,0
CL10797,Technology,12,Renewed,66590.21,14,4600,443,9.63,13788,9610,73.49,38837.69,2.8,6.96,7,47.58,224843.67,1968753.78,-8.2,0
CL10798,Travel,12,Renewed,12040.02,12,1272,227,17.85,22898,9827,95.0,6128.48,3.35,6.92,6,25.61,30762.11,518631.59,26.2,0
CL10799,E-commerce,24,Renewed,40669.55,14,9180,552,6.01,11194,10735,67.6,19871.96,2.17,7.26,3,10.62,149917.6,4232107.31,13.53,0
CL10800,Finance,24,Renewed,81362.38,14,4617,338,7.32,12691,10064,75.37,37049.92,2.84,7.32,1,16.74,256584.32,3707248.63,0.65,0
CL10801,E-commerce,6,Pending,46179.86,16,8107,1439,17.75,18551,17361,95.0,28591.91,3.73,6.69,7,16.52,168263.18,2541163.14,10.84,0
CL10802,Real Estate,36,Renewed,99732.32,14,1741,268,15.39,11237,19354,88.17,52363.9,3.89,6.14,10,1.93,258237.01,2440520.39,11.24,1
CL10803,E-commerce,6,Renewed,58110.63,12,571,56,9.81,25751,11492,70.38,26652.97,3.11,8.12,4,7.35,123225.58,2653175.37,6.09,0
CL10804,E-commerce,18,Renewed,35510.4,20,3040,337,11.09,5647,12436,85.41,23366.12,2.98,7.61,5,33.67,90992.21,2427975.35,10.24,1
CL10805,Real Estate,24,Not Renewed,25910.58,9,8838,1376,15.57,20143,12039,85.98,18707.22,3.55,6.69,10,6.65,73496.73,1158624.77,10.5,1
CL10806,Education,24,Renewed,38299.45,9,4826,480,9.95,39467,16776,73.82,18548.44,3.16,7.14,6,11.84,112647.51,1496567.48,5.51,0
CL10807,Retail,24,Renewed,40390.66,11,7770,442,5.69,33814,9943,66.79,25622.55,2.51,6.31,9,17.48,118396.79,3438889.32,2.06,0
CL10808,E-commerce,24,Renewed,11527.8,17,3823,586,15.33,38499,12923,95.0,8616.47,3.11,7.92,0,36.61,34970.47,852985.63,23.95,0
CL10809,Real Estate,12,Renewed,40109.55,20,463,50,10.8,41233,2786,80.83,33865.4,2.94,5.91,7,28.37,147549.51,3021459.6,8.72,1
CL10810,Technology,24,Renewed,49102.66,12,3409,166,4.87,18967,333,57.26,35200.53,2.1,7.64,3,33.38,109814.74,1616658.08,-7.92,0
CL10811,Finance,6,Renewed,73660.09,14,645,67,10.39,35308,14529,88.45,40361.0,3.06,5.75,8,27.65,184201.17,2368376.93,1.04,1
CL10812,Finance,24,Not Renewed,67389.3,10,3340,297,8.89,2252,18858,81.44,49640.4,3.18,8.59,0,33.13,252725.59,6001315.08,18.99,0
CL10813,E-commerce,18,Renewed,72332.74,20,6765,1089,16.1,2349,2372,85.12,49849.68,3.46,6.37,10,1.13,220560.98,4296385.4,16.1,0
CL10814,Education,24,Pending,5794.55,17,2036,91,4.47,3142,17450,55.74,3098.46,2.31,7.92,1,44.75,17724.36,344795.45,5.61,0
CL10815,Education,12,Not Renewed,25678.4,8,9254,1487,16.07,2100,17373,82.47,20297.35,3.52,6.73,5,6.21,74506.97,716877.46,16.32,0
CL10816,Technology,24,Renewed,67860.01,20,982,103,10.49,47219,3500,84.16,42138.47,3.3,6.55,10,20.09,204128.83,3933211.14,12.82,0
CL10817,E-commerce,18,Renewed,50978.99,13,3940,345,8.76,21286,15471,84.3,42556.81,3.32,6.64,9,37.24,118509.09,3093130.94,1.62,0
CL10818,Finance,24,Renewed,5504.78,16,7023,352,5.01,45065,4642,59.58,4068.92,2.2,5.36,10,21.46,16697.16,481372.18,-16.86,1
CL10819,Education,6,Renewed,81426.99,15,9162,1224,13.36,20683,3623,84.83,57636.08,3.72,7.6,0,45.5,323348.2,3345687.95,22.27,0
CL10820,E-commerce,6,Renewed,78416.91,12,4711,795,16.88,1632,18247,86.13,58133.68,3.31,7.75,3,22.98,241056.34,5275670.98,19.28,1
CL10821,Travel,12,Not Renewed,57099.82,11,9157,762,8.32,38759,3391,81.55,36614.62,2.9,6.42,7,42.12,111547.63,2287132.39,23.31,1
CL10822,Education,12,Pending,11314.02,12,5304,331,6.24,31576,2588,70.57,7377.77,2.59,5.66,9,39.11,40001.14,1103506.44,11.35,1
CL10823,Real Estate,24,Renewed,77818.93,7,7388,820,11.1,39063,10992,69.43,61514.54,2.63,6.46,4,47.11,212462.73,5211151.71,0.13,1
CL10824,Travel,12,Renewed,60452.79,3,3303,490,14.83,27191,1658,68.41,43669.37,2.36,6.07,8,44.55,133196.4,3894098.13,-16.01,1
CL10825,Retail,36,Not Renewed,79286.2,12,2344,60,2.56,43799,4790,62.86,64134.4,2.94,5.71,10,43.21,294430.57,8574028.96,3.34,1
CL10826,Education,12,Not Renewed,76415.96,20,118,14,11.86,11431,6221,77.64,61616.53,2.6,5.37,10,35.39,177080.73,2295864.42,0.72,1
CL10827,Finance,12,Not Renewed,81285.2,7,741,87,11.74,8133,18760,82.7,68328.02,3.14,6.79,5,18.25,312440.84,7485369.91,10.92,1
CL10828,Healthcare,24,Renewed,54210.77,15,3183,237,7.45,38277,12298,70.93,39578.52,2.62,9.32,0,5.99,152348.21,2996919.03,7.45,0
CL10829,Travel,24,Pending,18330.83,7,5300,503,9.49,35381,4539,58.33,11931.92,2.73,6.92,5,33.37,62738.93,798117.23,-9.71,1
CL10830,Retail,12,Renewed,68759.96,18,8621,546,6.33,1544,17587,61.48,35516.22,2.85,5.28,5,47.0,204754.95,2515848.6,-9.07,0
CL10831,Technology,18,Renewed,63945.01,11,965,142,14.72,47191,7620,83.17,46817.48,2.82,7.49,5,35.15,154871.89,1515244.19,10.26,0
CL10832,Technology,24,Renewed,75514.05,2,873,108,12.37,35699,5509,71.89,42788.61,2.79,5.82,7,44.65,245492.19,6260540.87,-11.55,1
CL10833,Finance,12,Renewed,21138.7,4,4832,520,10.76,24863,9770,74.11,11904.87,2.34,6.77,5,38.8,81434.96,1232852.42,-1.89,0
CL10834,Education,36,Pending,23522.64,9,3618,311,8.6,47194,12206,72.46,12827.25,3.41,7.91,4,8.67,81213.48,2180851.11,-3.16,0
CL10835,E-commerce,36,Renewed,89588.9,9,6895,484,7.02,2082,12034,78.23,71675.49,3.31,5.47,10,12.71,283857.95,6069716.96,7.37,0
CL10836,Education,24,Renewed,76247.89,16,7084,1080,15.25,14874,7969,92.03,60783.73,2.76,7.99,1,17.07,303437.28,6924418.64,11.34,0
CL10837,Finance,12,Renewed,91281.71,8,2667,253,9.49,1808,3056,81.96,64115.19,2.72,8.64,3,8.91,222068.6,3201523.59,7.75,1
CL10838,Technology,24,Renewed,77077.96,12,1774,182,10.26,21801,10866,71.51,49267.65,2.74,6.71,9,28.34,153440.27,2771204.03,1.0,0
CL10839,Education,6,Renewed,61729.75,8,839,89,10.61,9293,19868,82.48,44374.17,3.05,6.59,4,46.85,120199.32,2051921.0,29.26,0
CL10840,Technology,6,Renewed,67142.61,5,1645,155,9.42,2120,10186,67.63,46522.56,2.46,6.29,9,36.79,225979.7,2979576.38,8.0,1
CL10841,Travel,12,Pending,89467.15,13,9427,610,6.47,30383,10535,59.31,55138.04,2.12,8.08,3,20.9,321863.56,8469925.75,-4.95,1
CL10842,Retail,12,Renewed,59986.64,7,5227,228,4.36,38034,16512,51.64,36103.1,2.49,8.99,1,1.21,191007.91,4142170.63,-5.76,0
CL10843,E-commerce,24,Renewed,65077.18,15,7047,284,4.03,38460,10355,41.83,39249.2,2.74,6.46,6,15.72,244126.32,2154049.44,-8.85,0
CL10844,Travel,24,Renewed,19865.29,13,6720,957,14.24,39890,9738,91.13,13620.7,3.24,7.08,9,25.76,66293.71,1726167.18,20.59,0
CL10845,Technology,24,Not Renewed,50022.52,12,9165,547,5.97,6593,7856,55.09,35469.36,2.32,6.16,9,16.24,132873.41,1372958.44,-15.21,1
CL10846,Technology,12,Pending,73057.73,20,4655,157,3.37,49752,11956,70.28,46077.27,2.62,8.48,1,6.22,163526.33,2760540.56,2.6,0
CL10847,Healthcare,12,Pending,30739.56,6,5745,854,14.87,22759,15864,83.06,25743.66,2.66,8.06,0,21.81,118382.01,2434839.97,4.83,0
CL10848,Healthcare,12,Renewed,24214.15,15,9043,442,4.89,21155,3702,51.59,11708.47,2.11,7.72,4,12.9,49359.06,403180.96,-12.02,0
CL10849,Travel,36,Renewed,34813.55,17,7224,881,12.2,33505,5162,73.63,20498.87,3.23,7.23,0,43.73,104004.8,2325961.09,4.77,0
CL10850,Real Estate,6,Renewed,27942.56,14,9145,709,7.75,32129,11977,70.61,17258.16,2.04,8.53,0,5.78,70242.68,1581406.09,12.35,0
CL10851,Travel,24,Pending,25416.7,5,3832,171,4.46,24110,7344,44.74,11609.55,2.22,8.82,0,3.31,60597.57,1354693.76,-20.53,0
CL10852,Healthcare,18,Not Renewed,45360.83,12,2383,213,8.94,22102,6472,75.68,27034.28,2.89,8.34,5,1.25,145392.75,1686017.17,0.48,1
CL10853,Technology,12,Renewed,91244.66,18,9621,263,2.73,20909,7205,47.51,51049.92,2.3,7.24,8,16.42,212186.59,2891278.07,-17.98,1
CL10854,Finance,24,Not Renewed,53170.67,8,8769,1362,15.53,11610,19246,81.45,34689.32,3.26,6.65,9,32.04,201382.34,2707035.39,6.64,1
CL10855,Travel,12,Pending,22852.44,15,7098,742,10.45,6573,12329,77.77,13358.72,2.95,6.19,10,35.33,61674.93,1796064.85,6.39,0
CL10856,Technology,24,Renewed,12312.31,12,5513,257,4.66,35810,17056,64.12,9116.93,2.47,9.26,0,22.3,40724.28,386295.05,2.02,0
CL10857,Finance,36,Not Renewed,71134.83,10,1369,85,6.21,15782,7805,69.61,46520.26,2.52,6.93,4,33.16,241273.71,4206065.03,-3.05,0
CL10858,Finance,12,Renewed,41365.88,14,7968,752,9.44,10695,13994,64.35,20761.74,3.08,6.51,8,17.92,134838.45,3663235.18,0.46,1
CL10859,Healthcare,12,Renewed,83073.94,19,2703,147,5.44,2037,12380,63.09,62307.49,2.97,6.12,8,32.39,314405.51,7837579.75,-0.32,0
CL10860,Travel,18,Renewed,67653.52,12,6061,404,6.67,17638,714,73.53,33129.36,3.84,8.69,0,2.91,156130.64,4074030.26,10.4,0
CL10861,Education,36,Renewed,80642.94,16,9761,1053,10.79,44828,4150,75.42,63354.68,2.78,5.99,7,19.37,167505.02,4923049.4,5.61,0
CL10862,E-commerce,12,Renewed,30834.87,20,8669,1335,15.4,46702,16809,92.56,25363.8,3.03,7.99,0,38.17,62351.81,1030036.93,25.95,0
CL10863,Healthcare,24,Renewed,70774.1,2,7657,668,8.72,40664,15822,68.64,40976.66,2.88,6.56,7,38.74,261030.26,3866488.81,5.5,0
CL10864,Healthcare,24,Renewed,30085.89,5,1780,242,13.6,24707,15310,89.86,24684.18,3.35,7.79,0,34.66,118809.69,1030615.7,20.0,0
CL10865,Education,24,Renewed,94211.51,15,8533,1373,16.09,21119,16842,87.21,72279.38,3.36,6.69,4,10.6,238082.52,2690433.89,11.14,0
CL10866,E-commerce,12,Renewed,65455.56,15,9211,539,5.85,25345,3877,55.15,53606.42,2.72,6.96,7,12.62,220004.18,4480236.05,-4.7,0
CL10867,Technology,24,Renewed,35828.62,4,5782,868,15.01,24810,6006,77.15,25671.49,3.13,5.79,5,47.82,67997.13,779827.34,11.32,1
CL10868,Real Estate,36,Renewed,30603.63,18,8184,1165,14.24,38399,1821,88.22,16656.26,3.54,7.13,8,5.86,68313.13,1653089.65,11.47,0
CL10869,Travel,12,Renewed,23138.03,4,5467,439,8.03,31062,17833,55.49,18691.12,2.86,8.63,0,9.49,77499.18,683474.36,2.9,0
CL10870,Real Estate,12,Pending,70990.89,17,169,30,17.75,28536,3996,91.51,37178.36,3.66,6.98,8,7.11,139801.61,1916503.44,35.0,0
CL10871,Technology,36,Pending,25777.98,15,4024,264,6.56,9197,7041,67.18,13797.0,1.9,7.81,0,16.4,72634.03,1692370.63,-3.73,1
CL10872,Retail,12,Not Renewed,61553.81,14,6300,406,6.44,18013,13564,60.63,34373.2,2.63,7.24,9,10.88,198882.28,2708987.89,-6.82,0
CL10873,Healthcare,24,Pending,30140.33,16,2107,305,14.48,43539,5346,89.09,17231.18,2.86,6.3,9,24.39,104027.44,2500063.4,13.3,0
